player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_og_for,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Sébastien Corchia,fr FRA,DF,Nantes,30-096,1990,14.0,13.0,1191.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.08,0.08,0.0,0.08,0.5,0.5,1.2,0.04,0.09,0.13,0.04,0.13,13.2,15.0,5.0,4.0,33.3,1.13,0.38,0.0,0.0,0.03,-0.5,-0.5,458.0,642.0,71.3,7921.0,4083.0,218.0,244.0,89.3,195.0,240.0,81.3,36.0,119.0,30.3,-0.2,17.0,31.0,8.0,6.0,52.0,453.0,189.0,30.0,0.0,60.0,27.0,38.0,36.0,12.0,22.0,2.0,319.0,122.0,201.0,47.0,450.0,11.0,123.0,2.0,1.0,6.0,14.0,34.0,24.0,1.81,11.0,12.0,1.0,0.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,19.0,10.0,10.0,8.0,1.0,9.0,25.0,36.0,16.0,132.0,43.0,32.6,40.0,67.0,25.0,25.0,5.0,0.0,20.0,11.0,41.0,0.0,798.0,33.0,183.0,378.0,273.0,16.0,610.0,9.0,27.0,33.3,11.0,2.0,427.0,2082.0,1198.0,65.0,17.0,6.0,489.0,414.0,84.7,9.0,9.0,0.0,14.0,30.0,0.0,0.0,0.0,0.0,82.0,18.0,18.0,50.0
Maxwel Cornet,ci CIV,"DF,FW",Lyon,24-131,1996,21.0,18.0,1479.0,1.0,4.0,0.0,0.0,5.0,0.0,0.06,0.24,0.3,0.06,0.3,1.9,1.9,3.0,0.12,0.18,0.3,0.12,0.3,16.4,14.0,6.0,2.0,42.9,0.85,0.37,0.07,0.17,0.14,-0.9,-0.9,791.0,1016.0,77.9,13083.0,4984.0,429.0,480.0,89.4,295.0,391.0,75.4,60.0,112.0,53.6,1.0,18.0,41.0,13.0,5.0,69.0,847.0,169.0,15.0,0.0,105.0,13.0,41.0,9.0,1.0,2.0,0.0,657.0,178.0,181.0,646.0,174.0,34.0,145.0,1.0,0.0,16.0,32.0,40.0,40.0,2.43,26.0,5.0,0.0,3.0,6.0,10.0,0.61,8.0,0.0,0.0,0.0,2.0,0.0,55.0,31.0,36.0,13.0,6.0,20.0,43.0,46.5,23.0,202.0,69.0,34.2,106.0,67.0,29.0,30.0,2.0,0.0,28.0,16.0,43.0,1.0,1218.0,54.0,389.0,573.0,322.0,40.0,1055.0,14.0,21.0,66.7,14.0,0.0,692.0,3551.0,2198.0,90.0,23.0,11.0,804.0,748.0,93.0,17.0,24.0,0.0,20.0,23.0,0.0,2.0,0.0,0.0,151.0,26.0,17.0,60.5
David Pereira da Costa,pt POR,"MF,DF",Lens,20-031,2001,3.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,27.0,70.4,476.0,120.0,1.0,3.0,33.3,14.0,15.0,93.3,4.0,9.0,44.4,0.0,1.0,4.0,0.0,0.0,3.0,26.0,1.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,18.0,1.0,8.0,9.0,18.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,100.0,0.0,7.0,2.0,28.6,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,4.0,17.0,10.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,22.0,141.0,88.0,5.0,1.0,0.0,25.0,22.0,88.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
Benoît Costil,fr FRA,GK,Bordeaux,33-217,1987,23.0,23.0,2070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,800.0,68.8,18783.0,12841.0,72.0,72.0,100.0,214.0,221.0,96.8,261.0,504.0,51.8,0.0,0.0,8.0,1.0,0.0,1.0,546.0,254.0,95.0,0.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,333.0,35.0,432.0,42.0,634.0,0.0,0.0,92.0,1.0,27.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,856.0,718.0,848.0,10.0,0.0,0.0,603.0,2.0,2.0,100.0,2.0,0.0,422.0,1895.0,1008.0,0.0,0.0,0.0,382.0,378.0,99.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0
Kalifa Coulibaly,ml MLI,FW,Nantes,29-168,1991,8.0,5.0,471.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,0.1,0.22,0.01,0.23,0.22,0.23,5.2,6.0,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.19,-1.1,-1.1,72.0,124.0,58.1,942.0,200.0,46.0,73.0,63.0,17.0,31.0,54.8,2.0,4.0,50.0,-0.1,2.0,7.0,3.0,0.0,9.0,118.0,6.0,0.0,0.0,39.0,1.0,5.0,0.0,0.0,0.0,0.0,62.0,37.0,25.0,12.0,63.0,16.0,1.0,5.0,1.0,4.0,2.0,6.0,7.0,1.34,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,50.0,1.0,26.0,4.0,15.4,0.0,12.0,14.0,3.0,1.0,0.0,2.0,1.0,5.0,0.0,167.0,5.0,9.0,61.0,98.0,20.0,161.0,1.0,5.0,20.0,3.0,1.0,82.0,222.0,78.0,4.0,0.0,1.0,271.0,136.0,50.2,13.0,9.0,0.0,5.0,4.0,6.0,0.0,0.0,0.0,13.0,33.0,33.0,50.0
Lassana Coulibaly,ml MLI,MF,Angers,24-301,1996,20.0,11.0,1115.0,1.0,1.0,0.0,0.0,3.0,0.0,0.08,0.08,0.16,0.08,0.16,0.5,0.5,0.9,0.04,0.08,0.12,0.04,0.12,12.4,9.0,3.0,0.0,33.3,0.73,0.24,0.11,0.33,0.05,0.5,0.5,434.0,502.0,86.5,8183.0,1769.0,178.0,186.0,95.7,190.0,211.0,90.0,60.0,80.0,75.0,0.1,4.0,35.0,2.0,1.0,28.0,494.0,8.0,7.0,0.0,73.0,12.0,4.0,0.0,0.0,0.0,0.0,401.0,39.0,62.0,21.0,455.0,13.0,1.0,3.0,0.0,9.0,6.0,19.0,15.0,1.21,13.0,0.0,0.0,0.0,1.0,3.0,0.24,2.0,0.0,0.0,0.0,0.0,0.0,52.0,35.0,30.0,16.0,6.0,18.0,47.0,38.3,29.0,321.0,103.0,32.1,126.0,162.0,33.0,18.0,4.0,0.0,14.0,25.0,18.0,1.0,654.0,33.0,158.0,431.0,113.0,12.0,647.0,13.0,22.0,59.1,14.0,0.0,426.0,2555.0,972.0,55.0,15.0,2.0,426.0,377.0,88.5,13.0,9.0,0.0,18.0,13.0,0.0,0.0,0.0,0.0,137.0,14.0,17.0,45.2
Senou Coulibaly,ml MLI,DF,Dijon,26-154,1994,8.0,8.0,720.0,1.0,0.0,0.0,0.0,1.0,0.0,0.12,0.0,0.12,0.12,0.12,0.5,0.5,0.0,0.06,0.0,0.06,0.06,0.06,8.0,2.0,2.0,0.0,100.0,0.25,0.25,0.5,0.5,0.25,0.5,0.5,352.0,425.0,82.8,8176.0,2955.0,69.0,77.0,89.6,200.0,221.0,90.5,81.0,121.0,66.9,0.0,0.0,15.0,0.0,0.0,13.0,414.0,11.0,11.0,0.0,39.0,10.0,0.0,0.0,0.0,0.0,0.0,315.0,26.0,84.0,50.0,334.0,20.0,0.0,3.0,1.0,16.0,5.0,4.0,2.0,0.25,1.0,0.0,0.0,1.0,0.0,1.0,0.12,0.0,0.0,0.0,1.0,0.0,0.0,12.0,8.0,10.0,2.0,0.0,3.0,9.0,33.3,6.0,58.0,22.0,37.9,45.0,13.0,0.0,14.0,7.0,0.0,7.0,11.0,33.0,0.0,496.0,94.0,347.0,180.0,3.0,3.0,486.0,3.0,3.0,100.0,3.0,0.0,291.0,1491.0,762.0,8.0,0.0,0.0,336.0,324.0,96.4,1.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,79.0,22.0,17.0,56.4
Nicolas Cozza,fr FRA,DF,Montpellier,22-028,1999,11.0,7.0,683.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.03,0.03,0.0,0.03,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.0,311.0,82.6,5380.0,2162.0,67.0,75.0,89.3,155.0,179.0,86.6,35.0,54.0,64.8,-0.2,3.0,16.0,3.0,1.0,22.0,290.0,21.0,3.0,0.0,22.0,5.0,6.0,0.0,0.0,0.0,0.0,224.0,24.0,63.0,223.0,56.0,9.0,18.0,0.0,0.0,9.0,2.0,4.0,3.0,0.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,5.0,2.0,1.0,3.0,7.0,42.9,4.0,56.0,14.0,25.0,37.0,14.0,5.0,17.0,7.0,0.0,10.0,6.0,31.0,0.0,389.0,59.0,200.0,178.0,37.0,6.0,369.0,1.0,3.0,33.3,2.0,1.0,229.0,1665.0,939.0,35.0,7.0,2.0,256.0,244.0,95.3,6.0,2.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,57.0,10.0,13.0,43.5
Adrián Cubas,py PAR,MF,Nîmes,24-259,1996,16.0,16.0,1334.0,1.0,0.0,0.0,0.0,5.0,1.0,0.07,0.0,0.07,0.07,0.07,0.2,0.2,0.4,0.02,0.03,0.04,0.02,0.04,14.8,7.0,4.0,0.0,57.1,0.47,0.27,0.14,0.25,0.03,0.8,0.8,541.0,655.0,82.6,11383.0,2852.0,189.0,218.0,86.7,239.0,273.0,87.5,100.0,139.0,71.9,-0.4,4.0,35.0,2.0,0.0,35.0,621.0,34.0,27.0,2.0,87.0,35.0,2.0,5.0,1.0,4.0,0.0,480.0,66.0,109.0,101.0,526.0,22.0,1.0,2.0,2.0,5.0,17.0,10.0,11.0,0.74,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,37.0,22.0,21.0,8.0,21.0,56.0,37.5,35.0,352.0,126.0,35.8,133.0,188.0,31.0,26.0,6.0,0.0,20.0,30.0,15.0,1.0,783.0,39.0,288.0,459.0,89.0,5.0,754.0,9.0,14.0,64.3,9.0,0.0,514.0,2252.0,1090.0,24.0,6.0,1.0,476.0,442.0,92.9,6.0,12.0,1.0,21.0,10.0,0.0,0.0,0.0,0.0,180.0,3.0,11.0,21.4
Mickaël Cuisance,fr FRA,MF,Marseille,21-173,1999,14.0,9.0,804.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.11,0.11,0.0,0.11,0.6,0.6,0.6,0.06,0.07,0.13,0.06,0.13,8.9,7.0,1.0,1.0,14.3,0.78,0.11,0.0,0.0,0.08,-0.6,-0.6,320.0,381.0,84.0,5417.0,1009.0,169.0,187.0,90.4,109.0,125.0,87.2,35.0,52.0,67.3,0.4,7.0,31.0,5.0,0.0,24.0,372.0,9.0,3.0,1.0,75.0,7.0,9.0,2.0,1.0,1.0,0.0,287.0,47.0,47.0,301.0,61.0,9.0,3.0,1.0,1.0,1.0,6.0,11.0,16.0,1.79,14.0,0.0,1.0,1.0,0.0,3.0,0.34,3.0,0.0,0.0,0.0,0.0,0.0,22.0,14.0,9.0,9.0,4.0,6.0,26.0,23.1,20.0,222.0,56.0,25.2,52.0,120.0,50.0,11.0,0.0,0.0,11.0,4.0,4.0,0.0,506.0,1.0,70.0,303.0,167.0,17.0,497.0,13.0,30.0,43.3,14.0,1.0,353.0,1519.0,651.0,35.0,9.0,4.0,499.0,382.0,76.6,20.0,32.0,0.0,26.0,8.0,1.0,0.0,0.0,0.0,60.0,6.0,25.0,19.4
Damien Da Silva,fr FRA,DF,Rennes,32-264,1988,18.0,18.0,1617.0,4.0,0.0,0.0,0.0,4.0,0.0,0.22,0.0,0.22,0.22,0.22,1.5,1.5,0.6,0.08,0.03,0.11,0.08,0.11,18.0,15.0,9.0,0.0,60.0,0.83,0.5,0.27,0.44,0.1,2.5,2.5,1125.0,1271.0,88.5,25222.0,7772.0,288.0,310.0,92.9,592.0,626.0,94.6,236.0,312.0,75.6,-0.6,4.0,90.0,3.0,1.0,72.0,1250.0,21.0,20.0,2.0,95.0,35.0,4.0,0.0,0.0,0.0,0.0,984.0,98.0,189.0,30.0,1140.0,63.0,1.0,3.0,0.0,15.0,8.0,12.0,13.0,0.72,12.0,0.0,0.0,0.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,16.0,10.0,12.0,3.0,1.0,5.0,13.0,38.5,8.0,96.0,42.0,43.8,49.0,44.0,3.0,19.0,10.0,0.0,9.0,19.0,73.0,1.0,1416.0,139.0,644.0,817.0,56.0,23.0,1401.0,7.0,7.0,100.0,7.0,0.0,943.0,6019.0,3285.0,88.0,12.0,0.0,1069.0,1056.0,98.8,0.0,3.0,0.0,16.0,17.0,0.0,0.0,0.0,0.0,199.0,53.0,19.0,73.6
Colin Dagba,fr FRA,DF,Paris S-G,22-149,1998,16.0,9.0,889.0,1.0,2.0,0.0,0.0,3.0,0.0,0.1,0.2,0.3,0.1,0.3,0.3,0.3,0.8,0.03,0.09,0.11,0.03,0.11,9.9,6.0,1.0,0.0,16.7,0.61,0.1,0.17,1.0,0.04,0.7,0.7,561.0,639.0,87.8,8218.0,2192.0,330.0,355.0,93.0,200.0,224.0,89.3,20.0,35.0,57.1,1.2,10.0,24.0,12.0,4.0,26.0,571.0,68.0,6.0,0.0,42.0,4.0,20.0,0.0,0.0,0.0,0.0,506.0,88.0,45.0,72.0,496.0,8.0,62.0,1.0,0.0,8.0,12.0,17.0,17.0,1.72,14.0,0.0,1.0,0.0,2.0,3.0,0.3,3.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,5.0,11.0,4.0,7.0,17.0,41.2,10.0,149.0,46.0,30.9,44.0,66.0,39.0,23.0,4.0,1.0,19.0,7.0,17.0,0.0,730.0,24.0,184.0,349.0,248.0,24.0,663.0,5.0,8.0,62.5,5.0,0.0,522.0,2319.0,1367.0,70.0,20.0,5.0,554.0,519.0,93.7,8.0,6.0,0.0,17.0,6.0,1.0,0.0,1.0,0.0,71.0,1.0,10.0,9.1
Flavius Daniliuc,at AUT,DF,Nice,19-284,2001,15.0,10.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.1,0.05,0.01,0.06,0.05,0.06,11.3,4.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.13,-0.5,-0.5,692.0,787.0,87.9,14294.0,4919.0,219.0,243.0,90.1,375.0,398.0,94.2,96.0,139.0,69.1,-0.1,2.0,64.0,3.0,2.0,58.0,764.0,23.0,19.0,0.0,51.0,23.0,2.0,0.0,0.0,0.0,0.0,646.0,41.0,100.0,73.0,679.0,24.0,4.0,0.0,0.0,8.0,16.0,5.0,9.0,0.8,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,8.0,12.0,5.0,2.0,8.0,12.0,66.7,4.0,99.0,31.0,31.3,54.0,31.0,14.0,14.0,6.0,0.0,8.0,13.0,37.0,0.0,880.0,100.0,426.0,475.0,32.0,9.0,860.0,0.0,0.0,0.0,0.0,0.0,607.0,3750.0,2278.0,78.0,6.0,0.0,674.0,662.0,98.2,3.0,1.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,103.0,17.0,14.0,54.8
Dante,br BRA,DF,Nice,37-110,1983,9.0,9.0,774.0,2.0,1.0,0.0,0.0,2.0,0.0,0.23,0.12,0.35,0.23,0.35,0.6,0.6,0.2,0.07,0.02,0.09,0.07,0.09,8.6,6.0,2.0,1.0,33.3,0.7,0.23,0.33,1.0,0.09,1.4,1.4,630.0,695.0,90.6,13710.0,4731.0,166.0,173.0,96.0,361.0,377.0,95.8,99.0,138.0,71.7,0.8,2.0,28.0,3.0,0.0,31.0,682.0,13.0,12.0,1.0,72.0,22.0,0.0,0.0,0.0,0.0,0.0,566.0,55.0,74.0,551.0,112.0,14.0,1.0,4.0,1.0,8.0,1.0,3.0,8.0,0.93,7.0,0.0,0.0,1.0,0.0,1.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,5.0,3.0,0.0,3.0,9.0,33.3,6.0,53.0,20.0,37.7,29.0,23.0,1.0,6.0,4.0,0.0,2.0,2.0,32.0,0.0,757.0,95.0,435.0,360.0,18.0,12.0,744.0,0.0,0.0,0.0,0.0,0.0,550.0,3107.0,1750.0,24.0,4.0,0.0,622.0,614.0,98.7,4.0,1.0,0.0,6.0,4.0,0.0,0.0,1.0,0.0,78.0,22.0,8.0,73.3
Jonathan David,ca CAN,FW,Lille,21-022,2000,23.0,16.0,1299.0,5.0,1.0,0.0,0.0,0.0,0.0,0.35,0.07,0.42,0.35,0.42,5.5,5.5,2.3,0.38,0.16,0.54,0.38,0.54,14.4,32.0,19.0,0.0,59.4,2.22,1.32,0.16,0.26,0.17,-0.5,-0.5,276.0,341.0,80.9,3707.0,658.0,176.0,195.0,90.3,79.0,96.0,82.3,9.0,15.0,60.0,-1.3,25.0,12.0,8.0,0.0,20.0,325.0,16.0,0.0,0.0,65.0,2.0,5.0,1.0,0.0,0.0,0.0,250.0,59.0,32.0,80.0,221.0,18.0,6.0,3.0,1.0,1.0,10.0,18.0,49.0,3.39,35.0,1.0,6.0,5.0,2.0,7.0,0.48,4.0,0.0,1.0,1.0,1.0,0.0,12.0,7.0,2.0,4.0,6.0,2.0,11.0,18.2,9.0,265.0,84.0,31.7,16.0,98.0,151.0,15.0,1.0,0.0,14.0,8.0,3.0,0.0,499.0,1.0,28.0,204.0,290.0,71.0,483.0,15.0,26.0,57.7,17.0,1.0,311.0,1444.0,808.0,40.0,11.0,11.0,650.0,360.0,55.4,27.0,30.0,0.0,20.0,26.0,5.0,1.0,0.0,0.0,68.0,13.0,43.0,23.2
Mattia De Sciglio,it ITA,DF,Lyon,28-108,1992,15.0,7.0,725.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.01,0.14,0.14,0.01,0.14,8.1,2.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.02,0.0,0.0,426.0,515.0,82.7,7433.0,2954.0,198.0,222.0,89.2,187.0,212.0,88.2,38.0,65.0,58.5,-1.1,6.0,33.0,10.0,3.0,50.0,441.0,74.0,5.0,0.0,49.0,10.0,17.0,2.0,0.0,1.0,0.0,341.0,84.0,90.0,102.0,307.0,31.0,67.0,1.0,1.0,11.0,11.0,19.0,13.0,1.61,11.0,1.0,0.0,0.0,0.0,1.0,0.12,0.0,1.0,0.0,0.0,0.0,0.0,23.0,17.0,12.0,7.0,4.0,10.0,19.0,52.6,9.0,92.0,38.0,41.3,32.0,41.0,19.0,18.0,2.0,0.0,16.0,13.0,17.0,0.0,591.0,20.0,152.0,309.0,159.0,11.0,522.0,4.0,8.0,50.0,5.0,1.0,355.0,1830.0,988.0,41.0,9.0,3.0,386.0,361.0,93.5,7.0,3.0,0.0,12.0,8.0,0.0,0.0,0.0,0.0,82.0,7.0,5.0,58.3
Thibault De Smet,be BEL,DF,Reims,22-245,1998,5.0,5.0,377.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.09,0.09,0.0,0.09,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,283.0,80.9,4040.0,1237.0,105.0,116.0,90.5,94.0,117.0,80.3,25.0,40.0,62.5,-0.4,4.0,15.0,4.0,1.0,21.0,249.0,34.0,0.0,0.0,21.0,4.0,9.0,0.0,0.0,0.0,0.0,193.0,36.0,54.0,197.0,42.0,6.0,34.0,0.0,2.0,2.0,8.0,9.0,8.0,1.91,6.0,0.0,1.0,0.0,1.0,1.0,0.24,1.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,5.0,5.0,0.0,3.0,12.0,25.0,9.0,73.0,25.0,34.2,39.0,27.0,7.0,11.0,1.0,0.0,10.0,4.0,14.0,0.0,328.0,8.0,88.0,185.0,80.0,3.0,294.0,2.0,3.0,66.7,2.0,0.0,191.0,1105.0,670.0,39.0,17.0,2.0,221.0,209.0,94.6,2.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,0.0,43.0,7.0,9.0,43.8
Lucas Deaux,fr FRA,"MF,DF",Nîmes,32-041,1988,14.0,13.0,1147.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.3,0.05,0.03,0.07,0.05,0.07,12.7,9.0,3.0,0.0,33.3,0.71,0.24,0.0,0.0,0.07,-0.6,-0.6,574.0,716.0,80.2,12668.0,3588.0,179.0,214.0,83.6,246.0,274.0,89.8,135.0,195.0,69.2,-0.3,9.0,36.0,6.0,3.0,45.0,687.0,29.0,21.0,0.0,77.0,51.0,13.0,1.0,1.0,0.0,0.0,473.0,99.0,144.0,87.0,563.0,37.0,7.0,3.0,2.0,15.0,11.0,15.0,22.0,1.73,20.0,0.0,0.0,1.0,0.0,3.0,0.24,3.0,0.0,0.0,0.0,0.0,0.0,33.0,22.0,15.0,16.0,2.0,12.0,39.0,30.8,27.0,247.0,73.0,29.6,81.0,132.0,34.0,20.0,5.0,0.0,15.0,6.0,27.0,4.0,845.0,62.0,345.0,446.0,119.0,15.0,818.0,13.0,17.0,76.5,13.0,1.0,501.0,2761.0,1597.0,35.0,11.0,1.0,615.0,571.0,92.8,14.0,12.0,0.0,18.0,12.0,0.0,0.0,1.0,0.0,149.0,26.0,18.0,59.1
Mathieu Debuchy,fr FRA,DF,Saint-Étienne,35-192,1985,14.0,13.0,1068.0,1.0,1.0,0.0,0.0,2.0,0.0,0.08,0.08,0.17,0.08,0.17,1.4,1.4,1.3,0.12,0.11,0.23,0.12,0.23,11.9,18.0,5.0,0.0,27.8,1.52,0.42,0.06,0.2,0.08,-0.4,-0.4,546.0,727.0,75.1,9569.0,4558.0,291.0,327.0,89.0,192.0,249.0,77.1,57.0,127.0,44.9,-0.3,12.0,46.0,21.0,11.0,48.0,563.0,164.0,16.0,0.0,74.0,25.0,38.0,0.0,0.0,0.0,0.0,327.0,176.0,224.0,17.0,483.0,51.0,148.0,5.0,3.0,14.0,9.0,27.0,18.0,1.52,15.0,0.0,0.0,3.0,0.0,2.0,0.17,0.0,0.0,0.0,2.0,0.0,0.0,30.0,16.0,18.0,9.0,3.0,19.0,26.0,73.1,7.0,131.0,48.0,36.6,68.0,44.0,19.0,24.0,5.0,0.0,19.0,17.0,43.0,0.0,883.0,43.0,260.0,423.0,236.0,22.0,722.0,12.0,18.0,66.7,14.0,1.0,434.0,1890.0,1087.0,49.0,17.0,1.0,496.0,447.0,90.1,11.0,10.0,0.0,24.0,9.0,3.0,0.0,1.0,0.0,127.0,49.0,11.0,81.7
Romain Del Castillo,fr FRA,"MF,FW",Rennes,24-313,1996,13.0,5.0,468.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.58,0.58,0.0,0.58,1.0,1.0,1.6,0.19,0.3,0.49,0.19,0.49,5.2,13.0,4.0,0.0,30.8,2.5,0.77,0.0,0.0,0.08,-1.0,-1.0,190.0,268.0,70.9,3394.0,1002.0,82.0,108.0,75.9,84.0,107.0,78.5,20.0,35.0,57.1,1.4,13.0,13.0,11.0,4.0,22.0,248.0,20.0,7.0,1.0,48.0,9.0,18.0,7.0,2.0,4.0,0.0,179.0,51.0,38.0,189.0,57.0,12.0,6.0,0.0,0.0,2.0,11.0,19.0,23.0,4.42,11.0,4.0,5.0,1.0,0.0,4.0,0.77,2.0,1.0,1.0,0.0,0.0,0.0,17.0,14.0,3.0,9.0,5.0,3.0,11.0,27.3,8.0,118.0,46.0,39.0,24.0,46.0,48.0,8.0,0.0,0.0,8.0,3.0,2.0,0.0,339.0,1.0,26.0,131.0,202.0,23.0,319.0,12.0,23.0,52.2,15.0,1.0,240.0,1194.0,659.0,39.0,7.0,5.0,320.0,247.0,77.2,11.0,6.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0,37.0,5.0,8.0,38.5
